Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
India,IND,2013,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,36.7856069627931
India,IND,2012,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,36.3294775163937
India,IND,2011,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,35.3987866644404
India,IND,2010,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,34.4923791438579
India,IND,2009,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,35.3416487104871
India,IND,2008,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,34.6501109831606
India,IND,2007,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,34.9320788330921
India,IND,2006,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,33.8165486420686
India,IND,2005,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,32.8692137725814
India,IND,2004,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,31.6329868329868
India,IND,2003,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,30.7335963028921
India,IND,2002,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,31.5330084182543
India,IND,2001,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,32.2073057893366
India,IND,2019,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2018,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2017,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2016,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2015,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2014,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2013,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2011,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2010,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2009,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2008,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2007,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2006,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2005,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2004,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2003,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2001,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2000,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1999,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1998,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1996,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1995,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1994,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1993,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1992,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1991,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1990,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1989,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1988,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1986,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1985,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1984,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1983,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1981,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1980,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1979,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1978,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1976,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1975,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1974,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1973,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1971,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1970,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1969,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1968,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1966,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1965,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1964,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1963,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1962,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1961,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2020,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2019,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2018,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2017,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2016,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2015,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2014,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2013,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2012,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2011,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2010,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2009,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2008,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2007,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2006,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2005,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2004,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2003,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2002,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2001,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2000,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1999,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1998,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1997,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1996,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1995,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1994,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1993,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1992,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1991,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1990,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1989,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1988,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1987,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1986,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1985,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1984,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1983,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1982,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1981,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1980,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1979,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1978,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1977,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1976,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1975,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1974,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1973,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1972,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1971,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1970,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1969,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1968,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1967,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1966,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1965,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1964,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1963,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1962,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1961,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2015,Rural land area (sq. km),AG.LND.TOTL.RU.K2,2956471.2664466
India,IND,2000,Rural land area (sq. km),AG.LND.TOTL.RU.K2,3002756.1517016
India,IND,1990,Rural land area (sq. km),AG.LND.TOTL.RU.K2,3029510.8433582
India,IND,2003,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,158.505372374045
India,IND,2002,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,148.661114989528
India,IND,2001,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,139.591454857321
India,IND,2000,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,129.93226868825
India,IND,1999,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,120.764093803386
India,IND,1998,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,111.332081854172
India,IND,1997,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,102.103328568511
India,IND,1996,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,93.2774413910883
India,IND,1995,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,83.6795523466596
India,IND,1994,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,77.3807106598985
India,IND,1993,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,73.5003628848732
India,IND,1992,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,69.8290167541455
India,IND,1991,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,65.1427240749592
India,IND,1990,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,60.4475740093846
India,IND,1989,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,56.6055567789767
India,IND,1988,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,46.106970061645
India,IND,1987,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,42.7418277626298
India,IND,1986,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,39.7121333586277
India,IND,1985,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,37.1635685459215
India,IND,1984,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,33.8321578310455
India,IND,1983,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,30.8839687338692
India,IND,1982,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,28.2743221885988
India,IND,1981,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,25.643844529562
India,IND,1980,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,23.5099537008609
India,IND,1979,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,23.1708719806172
India,IND,1978,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,20.4692506080042
India,IND,1977,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,18.1608549972541
India,IND,1976,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,15.4812195708917
India,IND,1975,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,14.0676478948084
India,IND,1974,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,12.5913152240543
India,IND,1973,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,11.4436427311791
India,IND,1972,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,10.6126627795188
India,IND,1971,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,8.95115050451939
India,IND,1970,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,6.22820129546587
India,IND,1969,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,5.62584387658149
India,IND,1968,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,4.87289856249492
India,IND,1967,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,4.13067968456628
India,IND,1966,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.40576328898417
India,IND,1965,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,3.03382717297871
India,IND,1964,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.78954175436817
India,IND,1963,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.54016638089795
India,IND,1962,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,2.23356732610083
India,IND,1961,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1.9906807183292
India,IND,2021,Cereal production (metric tons),AG.PRD.CREL.MT,356345000
India,IND,2020,Cereal production (metric tons),AG.PRD.CREL.MT,342108770
India,IND,2019,Cereal production (metric tons),AG.PRD.CREL.MT,324960800
India,IND,2018,Cereal production (metric tons),AG.PRD.CREL.MT,321556400
India,IND,2017,Cereal production (metric tons),AG.PRD.CREL.MT,311418745
India,IND,2016,Cereal production (metric tons),AG.PRD.CREL.MT,294520000
India,IND,2015,Cereal production (metric tons),AG.PRD.CREL.MT,285933000
India,IND,2014,Cereal production (metric tons),AG.PRD.CREL.MT,296099510
India,IND,2013,Cereal production (metric tons),AG.PRD.CREL.MT,294909510
India,IND,2012,Cereal production (metric tons),AG.PRD.CREL.MT,293290000
India,IND,2011,Cereal production (metric tons),AG.PRD.CREL.MT,287860000
India,IND,2010,Cereal production (metric tons),AG.PRD.CREL.MT,267838308
India,IND,2009,Cereal production (metric tons),AG.PRD.CREL.MT,250783392
India,IND,2008,Cereal production (metric tons),AG.PRD.CREL.MT,266835300
India,IND,2007,Cereal production (metric tons),AG.PRD.CREL.MT,260485904
India,IND,2006,Cereal production (metric tons),AG.PRD.CREL.MT,242785588
India,IND,2005,Cereal production (metric tons),AG.PRD.CREL.MT,239997492
India,IND,2004,Cereal production (metric tons),AG.PRD.CREL.MT,229845504
India,IND,2003,Cereal production (metric tons),AG.PRD.CREL.MT,236592700
India,IND,2002,Cereal production (metric tons),AG.PRD.CREL.MT,206636708
India,IND,2001,Cereal production (metric tons),AG.PRD.CREL.MT,242963796
India,IND,2000,Cereal production (metric tons),AG.PRD.CREL.MT,234931192
India,IND,1999,Cereal production (metric tons),AG.PRD.CREL.MT,236205608
India,IND,1998,Cereal production (metric tons),AG.PRD.CREL.MT,226877000
India,IND,1997,Cereal production (metric tons),AG.PRD.CREL.MT,223232400
India,IND,1996,Cereal production (metric tons),AG.PRD.CREL.MT,218750900
India,IND,1995,Cereal production (metric tons),AG.PRD.CREL.MT,210012500
India,IND,1994,Cereal production (metric tons),AG.PRD.CREL.MT,211941400
India,IND,1993,Cereal production (metric tons),AG.PRD.CREL.MT,208626900
India,IND,1992,Cereal production (metric tons),AG.PRD.CREL.MT,201468404
India,IND,1991,Cereal production (metric tons),AG.PRD.CREL.MT,193101196
India,IND,1990,Cereal production (metric tons),AG.PRD.CREL.MT,193919312
India,IND,1989,Cereal production (metric tons),AG.PRD.CREL.MT,199413216
India,IND,1988,Cereal production (metric tons),AG.PRD.CREL.MT,183867008
India,IND,1987,Cereal production (metric tons),AG.PRD.CREL.MT,156114500
India,IND,1986,Cereal production (metric tons),AG.PRD.CREL.MT,164955216
India,IND,1985,Cereal production (metric tons),AG.PRD.CREL.MT,165682196
India,IND,1984,Cereal production (metric tons),AG.PRD.CREL.MT,164477600
India,IND,1983,Cereal production (metric tons),AG.PRD.CREL.MT,166781704
India,IND,1982,Cereal production (metric tons),AG.PRD.CREL.MT,136101404
India,IND,1981,Cereal production (metric tons),AG.PRD.CREL.MT,147583816
India,IND,1980,Cereal production (metric tons),AG.PRD.CREL.MT,140490600
India,IND,1979,Cereal production (metric tons),AG.PRD.CREL.MT,126470304
India,IND,1978,Cereal production (metric tons),AG.PRD.CREL.MT,142964696
India,IND,1977,Cereal production (metric tons),AG.PRD.CREL.MT,138062904
India,IND,1976,Cereal production (metric tons),AG.PRD.CREL.MT,121625108
India,IND,1975,Cereal production (metric tons),AG.PRD.CREL.MT,127807800
India,IND,1974,Cereal production (metric tons),AG.PRD.CREL.MT,106793000
India,IND,1973,Cereal production (metric tons),AG.PRD.CREL.MT,119648216
India,IND,1972,Cereal production (metric tons),AG.PRD.CREL.MT,108615456
India,IND,1971,Cereal production (metric tons),AG.PRD.CREL.MT,113238296
India,IND,1970,Cereal production (metric tons),AG.PRD.CREL.MT,113909504
India,IND,1969,Cereal production (metric tons),AG.PRD.CREL.MT,106291244
India,IND,1968,Cereal production (metric tons),AG.PRD.CREL.MT,102443708
India,IND,1967,Cereal production (metric tons),AG.PRD.CREL.MT,95453504
India,IND,1966,Cereal production (metric tons),AG.PRD.CREL.MT,80137608
India,IND,1965,Cereal production (metric tons),AG.PRD.CREL.MT,79699504
India,IND,1964,Cereal production (metric tons),AG.PRD.CREL.MT,93706000
India,IND,1963,Cereal production (metric tons),AG.PRD.CREL.MT,90373008
India,IND,1962,Cereal production (metric tons),AG.PRD.CREL.MT,87257552
India,IND,1961,Cereal production (metric tons),AG.PRD.CREL.MT,87376496
India,IND,2020,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,115.29
India,IND,2019,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,112.91
India,IND,2018,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,111.82
India,IND,2017,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,107.48
India,IND,2016,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,101.19
India,IND,2015,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,97.48
India,IND,2014,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,101.33
India,IND,2013,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,100.01
India,IND,2012,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,95.78
India,IND,2011,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,94.41
India,IND,2010,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,88.14
India,IND,2009,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,79.83
India,IND,2008,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,82.83
India,IND,2007,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,82.35
India,IND,2006,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,75.26
India,IND,2005,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,71.08
India,IND,2004,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,67.09
India,IND,2003,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,68.96
India,IND,2002,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,60.63
India,IND,2001,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,67.6
India,IND,2000,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,65.87
India,IND,1999,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,67.31
India,IND,1998,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,64.46
India,IND,1997,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,63.57
India,IND,1996,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,62.35
India,IND,1995,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,59.97
India,IND,1994,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,58.83
India,IND,1993,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,56.99
India,IND,1992,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,55.49
India,IND,1991,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,53.19
India,IND,1990,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,52.34
India,IND,1989,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,52.4
India,IND,1988,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,49.03
India,IND,1987,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,43.59
India,IND,1986,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,44.4
India,IND,1985,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,44.62
India,IND,1984,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,43.97
India,IND,1983,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,43.37
India,IND,1982,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,38.43
India,IND,1981,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,39.48
India,IND,1980,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,36.67
India,IND,1979,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,35.58
India,IND,1978,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,38.26
India,IND,1977,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,36.65
India,IND,1976,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,33.66
India,IND,1975,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,34.47
India,IND,1974,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,30.8
India,IND,1973,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,32.33
India,IND,1972,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,29.73
India,IND,1971,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,31.53
India,IND,1970,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,31.08
India,IND,1969,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,29.2
India,IND,1968,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,28.18
India,IND,1967,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,26.76
India,IND,1966,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,24.8
India,IND,1965,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,25.05
India,IND,1964,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,26.61
India,IND,1963,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,25.94
India,IND,1962,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,25.2
India,IND,1961,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,25.46
India,IND,2020,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,116.38
India,IND,2019,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,115.29
India,IND,2018,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,115.01
India,IND,2017,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,108.96
India,IND,2016,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,102.38
India,IND,2015,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,98.3
India,IND,2014,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.32
India,IND,2013,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,96.82
India,IND,2012,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,92.81
India,IND,2011,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,90.71
India,IND,2010,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,85.48
India,IND,2009,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,79.47
India,IND,2008,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,81.38
India,IND,2007,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,79.85
India,IND,2006,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,73.55
India,IND,2005,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,70.01
India,IND,2004,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,66.51
India,IND,2003,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,67.58
India,IND,2002,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,61.42
India,IND,2001,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,66.45
India,IND,2000,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,64.45
India,IND,1999,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,64.8
India,IND,1998,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,61.98
India,IND,1997,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,61
India,IND,1996,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,59.24
India,IND,1995,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,57.21
India,IND,1994,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,55.8
India,IND,1993,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,54.2
India,IND,1992,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,52.48
India,IND,1991,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,50.56
India,IND,1990,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,49.72
India,IND,1989,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,49.19
India,IND,1988,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,46.6
India,IND,1987,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,42.39
